start,end,defense_system,genome,seqid,source,system,class,original,defense_system2
2241044,2241973,DUF4238,GCA_016861355.1,AP023348.1,padloc,Rst_DUF4238,Unknown,DUF4238,DUF4238
946226,953504,RM_type_I,GCA_016861355.1,AP023348.1,padloc,RM,RM,RM_type_I,RM I
102566,106099,gabija,GCA_016861355.1,AP023348.1,padloc,Gabija,Unknown,gabija,Gabija
5253498,5257081,ietAS,GCA_016861355.1,AP023348.1,padloc,ietAS,Unknown,ietAS,ietAS
938247,945829,zorya_type_I,GCA_016861355.1,AP023348.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
3146604,3148134,AbiE,GCA_016861485.1,AP024354.1,padloc,AbiE,Abi,AbiE,AbiE
3806429,3809488,DRT_class_III,GCA_016861485.1,AP024354.1,padloc,DRT,Unknown,DRT_class_III,DRT III
3961586,3964645,DRT_class_III,GCA_016861485.1,AP024354.1,padloc,DRT,Unknown,DRT_class_III,DRT III
78269,87129,RM_type_I,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_I,RM I
4130644,4137489,RM_type_I,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_I,RM I
3163441,3165380,RM_type_II,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_II,RM II
646412,648859,RM_type_IIG,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_IIG,RM IIG
1791347,1793794,RM_type_IIG,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_IIG,RM IIG
2309734,2312181,RM_type_IIG,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_IIG,RM IIG
3695535,3697982,RM_type_IIG,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_IIG,RM IIG
3707220,3709667,RM_type_IIG,GCA_016861485.1,AP024354.1,padloc,RM,RM,RM_type_IIG,RM IIG
251857,260675,druantia_type_III,GCA_016861485.1,AP024354.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
3165651,3172816,mza,GCA_016861485.1,AP024354.1,padloc,mza,Unknown,mza,mza
265910,272457,wadjet_type_I,GCA_016861485.1,AP024354.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
4926077,4927573,DRT_class_II,GCA_016864415.1,CP024024.1,padloc,DRT,Unknown,DRT_class_II,DRT II
809774,812773,GAO_20,GCA_016864415.1,CP024024.1,padloc,GAO_20,Unknown,GAO_20,GAO_20
3709405,3711803,cbass_type_I,GCA_016864415.1,CP024024.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
1276796,1280146,gabija,GCA_016864415.1,CP024024.1,padloc,Gabija,Unknown,gabija,Gabija
401828,405113,ietAS,GCA_016864415.1,CP024024.1,padloc,ietAS,Unknown,ietAS,ietAS
6041114,6043665,pycsar_effector,GCA_016864415.1,CP024024.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
1179955,1185104,RADAR,GCA_016919425.1,CP070355.1,padloc,RADAR,Abi,RADAR,RADAR
3488337,3491471,RM_type_II,GCA_016919425.1,CP070355.1,padloc,RM,RM,RM_type_II,RM II
2178193,2181067,argonaute_type_I,GCA_016919425.1,CP070355.1,padloc,Argonaute,Argonaute,argonaute_type_I,Argonaute I
1161837,1179746,brex_type_II,GCA_016919425.1,CP070355.1,padloc,BREX,RM,brex_type_II,BREX II
1591799,1600288,cas_type_I-F1,GCA_016919425.1,CP070355.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
3216004,3218495,septu_type_I,GCA_016919445.1,CP070356.1,padloc,Septu,Unknown,septu_type_I,Septu I
228166,229308,PrrC,GCA_016925455.1,CP070467.1,padloc,PrrC,Abi,PrrC,PrrC
225072,232159,RM_type_I,GCA_016925455.1,CP070467.1,padloc,RM,RM,RM_type_I,RM I
347725,354248,RM_type_I,GCA_016925455.1,CP070467.1,padloc,RM,RM,RM_type_I,RM I
737108,743944,RM_type_I,GCA_016925455.1,CP070467.1,padloc,RM,RM,RM_type_I,RM I
245440,250320,RM_type_IIG,GCA_016925455.1,CP070467.1,padloc,RM,RM,RM_type_IIG,RM IIG
4567974,4572486,RM_type_III,GCA_016925455.1,CP070467.1,padloc,RM,RM,RM_type_III,RM III
4579336,4593998,brex_type_I,GCA_016925455.1,CP070467.1,padloc,BREX,RM,brex_type_I,BREX I
4574488,4593998,brex_type_V,GCA_016925455.1,CP070467.1,padloc,BREX,RM,brex_type_V,BREX V
4161351,4169490,cas_type_I-F1,GCA_016925455.1,CP070467.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
4585869,4587113,shedu,GCA_016925455.1,CP070467.1,padloc,Shedu,Unknown,shedu,Shedu
745091,753077,zorya_type_I,GCA_016925455.1,CP070467.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
6836897,6838039,PrrC,GCA_016925475.1,CP070471.1,padloc,PrrC,Abi,PrrC,PrrC
109082,115605,RM_type_I,GCA_016925475.1,CP070471.1,padloc,RM,RM,RM_type_I,RM I
498464,505300,RM_type_I,GCA_016925475.1,CP070471.1,padloc,RM,RM,RM_type_I,RM I
6833803,6840898,RM_type_I,GCA_016925475.1,CP070471.1,padloc,RM,RM,RM_type_I,RM I
6797,11677,RM_type_IIG,GCA_016925475.1,CP070471.1,padloc,RM,RM,RM_type_IIG,RM IIG
4329334,4333846,RM_type_III,GCA_016925475.1,CP070471.1,padloc,RM,RM,RM_type_III,RM III
4340696,4355358,brex_type_I,GCA_016925475.1,CP070471.1,padloc,BREX,RM,brex_type_I,BREX I
4335848,4355358,brex_type_V,GCA_016925475.1,CP070471.1,padloc,BREX,RM,brex_type_V,BREX V
3922711,3930850,cas_type_I-F1,GCA_016925475.1,CP070471.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
4347229,4348473,shedu,GCA_016925475.1,CP070471.1,padloc,Shedu,Unknown,shedu,Shedu
506447,514433,zorya_type_I,GCA_016925475.1,CP070471.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
5002117,5003040,AbiD,GCA_016925575.1,CP068986.1,padloc,AbiD,Abi,AbiD,AbiD
3921008,3922690,DRT_class_I,GCA_016925575.1,CP068986.1,padloc,DRT,Unknown,DRT_class_I,DRT I
5562059,5563489,retron_I-C,GCA_016925575.1,CP068986.1,padloc,Retron,Retron,retron_I-C,Retron I-C
1694031,1695825,thoeris_type_II,GCA_016925575.1,CP068986.1,padloc,Thoeris,Abi,thoeris_type_II,Thoeris II
4357622,4359314,AbiE,GCA_016925675.1,CP070506.1,padloc,AbiE,Abi,AbiE,AbiE
831956,839981,RM_type_I,GCA_016925675.1,CP070506.1,padloc,RM,RM,RM_type_I,RM I
830995,831930,RM_type_IV,GCA_016925675.1,CP070506.1,padloc,RM,RM,RM_type_IV,RM IV
5472431,5474186,cbass_type_I,GCA_016925675.1,CP070506.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
4393635,4397206,gabija,GCA_016925675.1,CP070506.1,padloc,Gabija,Unknown,gabija,Gabija
1607554,1609628,RM_type_II,GCA_017167965.1,CP070503.1,padloc,RM,RM,RM_type_II,RM II
3243518,3247721,gabija,GCA_017167965.1,CP070503.1,padloc,Gabija,Unknown,gabija,Gabija
2667225,2668747,kiwa,GCA_017167965.1,CP070503.1,padloc,Kiwa,Unknown,kiwa,Kiwa
1360731,1367343,RM_type_I,GCA_017167985.1,CP070505.1,padloc,RM,RM,RM_type_I,RM I
11024,17699,RM_type_III,GCA_017167985.1,CP070505.1,padloc,RM,RM,RM_type_III,RM III
265864,273259,RM_type_I,GCA_017301335.1,CP071247.1,padloc,RM,RM,RM_type_I,RM I
273353,277180,dsr1,GCA_017301335.1,CP071247.1,padloc,dsr,Abi,dsr1,dsr I
3473698,3476043,AVAST_type_II,GCA_017347385.1,AP024503.1,padloc,AVAST,Unknown,AVAST_type_II,AVAST II
3471871,3473649,Old,GCA_017347385.1,AP024503.1,padloc,Old,Unknown,Old,old
189591,198399,RM_type_I,GCA_017347385.1,AP024503.1,padloc,RM,RM,RM_type_I,RM I
3823406,3825225,RM_type_II,GCA_017347385.1,AP024503.1,padloc,RM,RM,RM_type_II,RM II
3373900,3376456,septu_type_I,GCA_017347385.1,AP024503.1,padloc,Septu,Unknown,septu_type_I,Septu I
446247,451414,PT_SspABCD,GCA_017378395.1,CP071730.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
1347022,1349099,RM_type_II,GCA_017378395.1,CP071730.1,padloc,RM,RM,RM_type_II,RM II
5551761,5559900,cas_type_I-F1,GCA_017378395.1,CP071730.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
1578904,1581393,retron_III-A,GCA_017378395.1,CP071730.1,padloc,Retron,Retron,retron_III-A,Rretron III-A
620169,622089,retron_IV,GCA_017378395.1,CP071730.1,padloc,Retron,Retron,retron_IV,Retron IV
446247,451414,PT_SspABCD,GCA_017378475.1,CP071731.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
1347013,1349090,RM_type_II,GCA_017378475.1,CP071731.1,padloc,RM,RM,RM_type_II,RM II
5551751,5559890,cas_type_I-F1,GCA_017378475.1,CP071731.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
1578895,1581384,retron_III-A,GCA_017378475.1,CP071731.1,padloc,Retron,Retron,retron_III-A,Rretron III-A
620169,622089,retron_IV,GCA_017378475.1,CP071731.1,padloc,Retron,Retron,retron_IV,Retron IV
1439296,1441178,AbiL,GCA_017498465.1,CP071797.1,padloc,AbiL,Abi,AbiL,AbiL
5879066,5881437,DRT_class_I,GCA_017498465.1,CP071797.1,padloc,DRT,Unknown,DRT_class_I,DRT I
3493866,3498046,gabija,GCA_017498465.1,CP071797.1,padloc,Gabija,Unknown,gabija,Gabija
3871331,3873228,retron_II-A,GCA_017498465.1,CP071797.1,padloc,Retron,Retron,retron_II-A,Retron II-A
299404,301109,AbiL,GCA_017577085.1,CP071899.1,padloc,AbiL,Abi,AbiL,AbiL
1235862,1238670,Helicase-DUF2290,GCA_017577085.1,CP071899.1,padloc,Helicase-DUF2290,Unknown,Helicase-DUF2290,Helicase-DUF2290
297698,304789,RM_type_I,GCA_017577085.1,CP071899.1,padloc,RM,RM,RM_type_I,RM I
2601032,2607039,RM_type_I,GCA_017577085.1,CP071899.1,padloc,RM,RM,RM_type_I,RM I
295280,296215,RM_type_IV,GCA_017577085.1,CP071899.1,padloc,RM,RM,RM_type_IV,RM IV
1113229,1115902,gabija,GCA_017577085.1,CP071899.1,padloc,Gabija,Unknown,gabija,Gabija
1117768,1120427,retron_III-A,GCA_017577085.1,CP071899.1,padloc,Retron,Retron,retron_III-A,Rretron III-A
4959304,4960735,AbiE,GCA_017604325.1,CP072011.1,padloc,AbiE,Abi,AbiE,AbiE
899084,924072,Dpd,GCA_017604325.1,CP072011.1,padloc,Dpd,RM,Dpd,Dpd
991755,993547,RM_type_II,GCA_017604325.1,CP072011.1,padloc,RM,RM,RM_type_II,RM II
5514009,5514920,RM_type_IV,GCA_017604325.1,CP072011.1,padloc,RM,RM,RM_type_IV,RM IV
5517990,5520196,darTG,GCA_017604325.1,CP072011.1,padloc,darTG,TA,darTG,darTG
1805914,1807980,septu_type_I,GCA_017604325.1,CP072011.1,padloc,Septu,Unknown,septu_type_I,Septu I
5387009,5388834,septu_type_I,GCA_017604325.1,CP072011.1,padloc,Septu,Unknown,septu_type_I,Septu I
5577280,5579174,septu_type_I,GCA_017604325.1,CP072011.1,padloc,Septu,Unknown,septu_type_I,Septu I
3706187,3708584,DRT_class_I,GCA_017794985.1,CP051241.1,padloc,DRT,Unknown,DRT_class_I,DRT I
3751166,3754569,DRT_type_III,GCA_017794985.1,CP051241.1,padloc,DRT,Unknown,DRT_type_III,DRT III
1586910,1589025,RM_type_II,GCA_017794985.1,CP051241.1,padloc,RM,RM,RM_type_II,RM II
2510717,2518035,RM_type_I,GCA_017795165.1,CP051250.1,padloc,RM,RM,RM_type_I,RM I
3535475,3542710,RM_type_I,GCA_017795165.1,CP051250.1,padloc,RM,RM,RM_type_I,RM I
3560509,3563660,argonaute_type_I,GCA_017795165.1,CP051250.1,padloc,Argonaute,Argonaute,argonaute_type_I,Argonaute I
2518159,2526597,druantia_type_III,GCA_017795165.1,CP051250.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
3171053,3178192,RM_type_I,GCA_017798185.1,CP059071.1,padloc,RM,RM,RM_type_I,RM I
1283298,1284215,AbiD,GCA_017798225.1,CP060288.1,padloc,AbiD,Abi,AbiD,AbiD
331489,332103,AbiV,GCA_017798225.1,CP060288.1,padloc,AbiV,Abi,AbiV,AbiV
3814558,3817776,DRT_class_III,GCA_017798225.1,CP060288.1,padloc,DRT,Unknown,DRT_class_III,DRT III
1676593,1685678,RM_type_I,GCA_017798225.1,CP060288.1,padloc,RM,RM,RM_type_I,RM I
1674739,1678104,RM_type_II,GCA_017798225.1,CP060288.1,padloc,RM,RM,RM_type_II,RM II
5059378,5066053,RM_type_III,GCA_017798225.1,CP060288.1,padloc,RM,RM,RM_type_III,RM III
1129019,1138138,cas_type_I-E,GCA_017798225.1,CP060288.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
6087916,6091129,DRT_type_III,GCA_017900915.1,CP072783.1,padloc,DRT,Unknown,DRT_type_III,DRT III
1090527,1094038,GAO_19,GCA_017900915.1,CP072783.1,padloc,GAO_19,Unknown,GAO_19,GAO_19
1377035,1380034,GAO_20,GCA_017900915.1,CP072783.1,padloc,GAO_20,Unknown,GAO_20,GAO_20
5496696,5497955,PrrC,GCA_017900915.1,CP072783.1,padloc,PrrC,Abi,PrrC,PrrC
3923680,3929863,RM_type_I,GCA_017900915.1,CP072783.1,padloc,RM,RM,RM_type_I,RM I
5493601,5500664,RM_type_I,GCA_017900915.1,CP072783.1,padloc,RM,RM,RM_type_I,RM I
2958936,2961810,argonaute_type_I,GCA_017900915.1,CP072783.1,padloc,Argonaute,Argonaute,argonaute_type_I,Argonaute I
1083501,1104570,brex_type_I,GCA_017900915.1,CP072783.1,padloc,BREX,RM,brex_type_I,BREX I
3483917,3492449,cas_type_I-F1,GCA_017900915.1,CP072783.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
3920980,3923678,septu_type_I,GCA_017900915.1,CP072783.1,padloc,Septu,Unknown,septu_type_I,Septu I
3197626,3198867,PrrC,GCA_017915135.1,CP068551.1,padloc,PrrC,Abi,PrrC,PrrC
3196007,3203139,RM_type_I,GCA_017915135.1,CP068551.1,padloc,RM,RM,RM_type_I,RM I
4967480,4976482,RM_type_I,GCA_017915135.1,CP068551.1,padloc,RM,RM,RM_type_I,RM I
4965681,4969315,RM_type_II,GCA_017915135.1,CP068551.1,padloc,RM,RM,RM_type_II,RM II
4686695,4690509,gabija,GCA_017915135.1,CP068551.1,padloc,Gabija,Unknown,gabija,Gabija
4032868,4036558,hachiman_type_I,GCA_017915135.1,CP068551.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
3839498,3841905,septu_type_I,GCA_017915135.1,CP068551.1,padloc,Septu,Unknown,septu_type_I,Septu I
5850544,5854940,cbass_type_II,GCA_017922675.1,CP054865.1,padloc,CBASS,Abi,cbass_type_II,CBASS II
3971865,3975250,ietAS,GCA_017922675.1,CP054865.1,padloc,ietAS,Unknown,ietAS,ietAS
6732043,6735431,ietAS,GCA_017922675.1,CP054865.1,padloc,ietAS,Unknown,ietAS,ietAS
3965559,3967445,septu_type_I,GCA_017922675.1,CP054865.1,padloc,Septu,Unknown,septu_type_I,Septu I
4797783,4799876,Paris_fused,GCA_017922815.1,CP054866.1,padloc,PARIS,Abi,Paris_fused,PARIS
4479642,4487562,RM_type_I,GCA_017922815.1,CP054866.1,padloc,RM,RM,RM_type_I,RM I
6192726,6199011,RM_type_I,GCA_017922815.1,CP054866.1,padloc,RM,RM,RM_type_I,RM I
6183663,6185453,retron_XI,GCA_017922815.1,CP054866.1,padloc,Retron,Retron,retron_XI,Retron XI
3616416,3619431,septu_type_I,GCA_017922815.1,CP054866.1,padloc,Septu,Unknown,septu_type_I,Septu I
914154,923084,RM_type_I,GCA_017922915.1,CP054867.1,padloc,RM,RM,RM_type_I,RM I
6623298,6627127,gabija,GCA_017922915.1,CP054867.1,padloc,Gabija,Unknown,gabija,Gabija
2584454,2591544,RM_type_I,GCA_017922975.1,CP054868.1,padloc,RM,RM,RM_type_I,RM I
206466,210904,cbass_type_II,GCA_017922975.1,CP054868.1,padloc,CBASS,Abi,cbass_type_II,CBASS II
3752314,3755909,gabija,GCA_017922975.1,CP054868.1,padloc,Gabija,Unknown,gabija,Gabija
5004594,5008135,gabija,GCA_017922975.1,CP054868.1,padloc,Gabija,Unknown,gabija,Gabija
471495,473381,septu_type_I,GCA_017922975.1,CP054868.1,padloc,Septu,Unknown,septu_type_I,Septu I
2373628,2377770,AVAST_type_II,GCA_017923085.1,CP054869.1,padloc,AVAST,Unknown,AVAST_type_II,AVAST II
3261873,3264879,septu_type_I,GCA_017923085.1,CP054869.1,padloc,Septu,Unknown,septu_type_I,Septu I
4223572,4224936,shedu,GCA_017923085.1,CP054869.1,padloc,Shedu,Unknown,shedu,Shedu
2526925,2531067,AVAST_type_II,GCA_017923175.1,CP054871.1,padloc,AVAST,Unknown,AVAST_type_II,AVAST II
3415171,3418177,septu_type_I,GCA_017923175.1,CP054871.1,padloc,Septu,Unknown,septu_type_I,Septu I
4376870,4378234,shedu,GCA_017923175.1,CP054871.1,padloc,Shedu,Unknown,shedu,Shedu
4802597,4803514,BstA,GCA_017923275.1,CP054872.1,padloc,BstA,Abi,BstA,BstA
1477438,1481032,ietAS,GCA_017923275.1,CP054872.1,padloc,ietAS,Unknown,ietAS,ietAS
3749570,3752576,septu_type_I,GCA_017923275.1,CP054872.1,padloc,Septu,Unknown,septu_type_I,Septu I
2737792,2739156,shedu,GCA_017923275.1,CP054872.1,padloc,Shedu,Unknown,shedu,Shedu
2058295,2060571,PifA,GCA_017923375.1,CP054873.1,padloc,PifA,Abi,PifA,PifA
228022,229386,shedu,GCA_017923375.1,CP054873.1,padloc,Shedu,Unknown,shedu,Shedu
5960206,5962482,PifA,GCA_017927795.1,CP054874.1,padloc,PifA,Abi,PifA,PifA
4129931,4131295,shedu,GCA_017927795.1,CP054874.1,padloc,Shedu,Unknown,shedu,Shedu
4566526,4570668,AVAST_type_II,GCA_017930355.1,CP054870.1,padloc,AVAST,Unknown,AVAST_type_II,AVAST II
3679417,3682423,septu_type_I,GCA_017930355.1,CP054870.1,padloc,Septu,Unknown,septu_type_I,Septu I
2719360,2720724,shedu,GCA_017930355.1,CP054870.1,padloc,Shedu,Unknown,shedu,Shedu
2694945,2702531,DRT_class_III,GCA_017948385.1,CP072873.1,padloc,DRT,Unknown,DRT_class_III,DRT III
3956065,3961226,PT_SspABCD,GCA_017948385.1,CP072873.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
6462020,6464993,septu_type_I,GCA_017948385.1,CP072873.1,padloc,Septu,Unknown,septu_type_I,Septu I
348191,349180,AbiD,GCA_017968885.1,CP072913.1,padloc,AbiD,Abi,AbiD,AbiD
899287,901387,septu_type_I,GCA_017968885.1,CP072913.1,padloc,Septu,Unknown,septu_type_I,Septu I
7127789,7129930,PifA,GCA_018138045.1,CP073080.1,padloc,PifA,Abi,PifA,PifA
6394,12400,RM_type_I,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_I,RM I
5461032,5468953,RM_type_I,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_I,RM I
7121097,7127779,RM_type_I,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_I,RM I
4977744,4981059,RM_type_II,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_II,RM II
5910701,5914016,RM_type_II,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_II,RM II
2949932,2954833,RM_type_IIG,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_IIG,RM IIG
5180841,5185769,RM_type_IIG,GCA_018138045.1,CP073080.1,padloc,RM,RM,RM_type_IIG,RM IIG
4881469,4885511,gabija,GCA_018138045.1,CP073080.1,padloc,Gabija,Unknown,gabija,Gabija
5473207,5476729,ietAS,GCA_018138045.1,CP073080.1,padloc,ietAS,Unknown,ietAS,ietAS
2492613,2493593,shedu,GCA_018138045.1,CP073080.1,padloc,Shedu,Unknown,shedu,Shedu
5191527,5199651,zorya_type_I,GCA_018138045.1,CP073080.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
626121,635229,RM_type_I,GCA_018138065.1,CP073082.1,padloc,RM,RM,RM_type_I,RM I
619271,622893,gabija,GCA_018138065.1,CP073082.1,padloc,Gabija,Unknown,gabija,Gabija
4824958,4826361,retron_V,GCA_018138065.1,CP073082.1,padloc,Retron,Retron,retron_V,Retron V
4132644,4133624,shedu,GCA_018138065.1,CP073082.1,padloc,Shedu,Unknown,shedu,Shedu
131290,134136,ppl,GCA_018138065.1,CP073083.1,padloc,ppl,Unknown,ppl,ppl
1684332,1689285,PT_DndABCDE,GCA_018138085.1,CP073105.1,padloc,Dnd,RM,PT_DndABCDE,Dnd_ABCDE
4605105,4611174,RM_type_I,GCA_018138085.1,CP073105.1,padloc,RM,RM,RM_type_I,RM I
4071402,4073953,pycsar_effector,GCA_018138085.1,CP073105.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
3257657,3260435,3HP,GCA_018138145.1,CP073104.1,padloc,Rst_3HP,Unknown,3HP,3HP
2189232,2194280,PT_DndABCDE,GCA_018138145.1,CP073104.1,padloc,Dnd,RM,PT_DndABCDE,Dnd_ABCDE
367473,368816,shedu,GCA_018138145.1,CP073104.1,padloc,Shedu,Unknown,shedu,Shedu
3263376,3264248,viperin_solo,GCA_018138145.1,CP073104.1,padloc,Viperin,Chemical,viperin_solo,Viperin
751437,755288,DRT_class_III,GCA_018141045.1,CP047311.1,padloc,DRT,Unknown,DRT_class_III,DRT III
5266095,5271172,PT_SspABCD,GCA_018141045.1,CP047311.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
5254968,5263833,PT_SspFGH,GCA_018141045.1,CP047311.1,padloc,Ssp,RM,PT_SspFGH,SspFGH
3598824,3602650,gabija,GCA_018141045.1,CP047311.1,padloc,Gabija,Unknown,gabija,Gabija
560758,563225,septu_type_I,GCA_018141045.1,CP047311.1,padloc,Septu,Unknown,septu_type_I,Septu I
115921,119440,ietAS,GCA_018141045.1,CP047313.1,padloc,ietAS,Unknown,ietAS,ietAS
1358193,1361491,DRT_type_III,GCA_018141565.1,CP065374.1,padloc,DRT,Unknown,DRT_type_III,DRT III
1744824,1753163,RM_type_I,GCA_018141565.1,CP065374.1,padloc,RM,RM,RM_type_I,RM I
6037583,6039011,RM_type_II,GCA_018141565.1,CP065374.1,padloc,RM,RM,RM_type_II,RM II
6008924,6010780,RM_type_IV,GCA_018141565.1,CP065374.1,padloc,RM,RM,RM_type_IV,RM IV
1765755,1772201,argonaute_type_III,GCA_018141565.1,CP065374.1,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
6445276,6453415,cas_type_I-F1,GCA_018141565.1,CP065374.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
6018672,6037565,disarm_type_I,GCA_018141565.1,CP065374.1,padloc,DISARM,RM,disarm_type_I,DISARM I
1732912,1742575,druantia_type_III,GCA_018141565.1,CP065374.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
1772443,1779161,wadjet_type_I,GCA_018141565.1,CP065374.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
4308903,4312201,DRT_type_III,GCA_018141625.1,CP065947.1,padloc,DRT,Unknown,DRT_type_III,DRT III
3875925,3884264,RM_type_I,GCA_018141625.1,CP065947.1,padloc,RM,RM,RM_type_I,RM I
6332372,6333800,RM_type_II,GCA_018141625.1,CP065947.1,padloc,RM,RM,RM_type_II,RM II
6360603,6362459,RM_type_IV,GCA_018141625.1,CP065947.1,padloc,RM,RM,RM_type_IV,RM IV
3856887,3863333,argonaute_type_III,GCA_018141625.1,CP065947.1,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
5917968,5926107,cas_type_I-F1,GCA_018141625.1,CP065947.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
6333818,6352711,disarm_type_I,GCA_018141625.1,CP065947.1,padloc,DISARM,RM,disarm_type_I,DISARM I
3886513,3896176,druantia_type_III,GCA_018141625.1,CP065947.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
3849927,3856645,wadjet_type_I,GCA_018141625.1,CP065947.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
3087243,3090541,DRT_type_III,GCA_018141645.1,CP065948.1,padloc,DRT,Unknown,DRT_type_III,DRT III
1212298,1213726,RM_type_II,GCA_018141645.1,CP065948.1,padloc,RM,RM,RM_type_II,RM II
1183639,1185495,RM_type_IV,GCA_018141645.1,CP065948.1,padloc,RM,RM,RM_type_IV,RM IV
3536110,3542556,argonaute_type_III,GCA_018141645.1,CP065948.1,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
1657102,1665241,cas_type_I-F1,GCA_018141645.1,CP065948.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
1193387,1212280,disarm_type_I,GCA_018141645.1,CP065948.1,padloc,DISARM,RM,disarm_type_I,DISARM I
3503267,3512930,druantia_type_III,GCA_018141645.1,CP065948.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
3542798,3549516,wadjet_type_I,GCA_018141645.1,CP065948.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
1034716,1037031,PifA,GCA_018223845.1,CP073661.1,padloc,PifA,Abi,PifA,PifA
3109743,3113392,gabija,GCA_018223845.1,CP073661.1,padloc,Gabija,Unknown,gabija,Gabija
847052,850473,ietAS,GCA_018223845.1,CP073661.1,padloc,ietAS,Unknown,ietAS,ietAS
562448,564523,septu_type_I,GCA_018223845.1,CP073661.1,padloc,Septu,Unknown,septu_type_I,Septu I
6464332,6471168,RM_type_I,GCA_018279245.1,CP061777.1,padloc,RM,RM,RM_type_I,RM I
7156779,7165105,RM_type_I,GCA_018279245.1,CP061777.1,padloc,RM,RM,RM_type_I,RM I
2337185,2342280,RM_type_III,GCA_018279245.1,CP061777.1,padloc,RM,RM,RM_type_III,RM III
2936941,2945080,cas_type_I-F1,GCA_018279245.1,CP061777.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
7146308,7155417,druantia_type_III,GCA_018279245.1,CP061777.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
3209935,3214746,qatABCD,GCA_018279245.1,CP061777.1,padloc,qatABCD,Unknown,qatABCD,qatABCD
7137745,7144439,wadjet_type_I,GCA_018279245.1,CP061777.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
6455244,6463185,zorya_type_I,GCA_018279245.1,CP061777.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
1627185,1628327,PrrC,GCA_018279265.1,CP061778.1,padloc,PrrC,Abi,PrrC,PrrC
437692,444760,RM_type_I,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_I,RM I
1213510,1220346,RM_type_I,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_I,RM I
1624091,1631198,RM_type_I,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_I,RM I
1745555,1752078,RM_type_I,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_I,RM I
1644471,1649351,RM_type_IIG,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_IIG,RM IIG
4179053,4183565,RM_type_III,GCA_018279265.1,CP061778.1,padloc,RM,RM,RM_type_III,RM III
