genome,start,seqid,defense_system,source,end,system,class,defense_system2
GCA_016894285.1,2559313,CP069799.1,RM_type_II,padloc,2561454,RM,RM,RM II
GCA_016903555.1,1931095,CP069951.1,RM_type_II,padloc,1934310,RM,RM,RM II
GCA_016903555.1,2108918,CP069951.1,ppl,padloc,2111539,ppl,Unknown,ppl
GCA_016903575.1,1350411,CP069954.1,AbiD,padloc,1351316,AbiD,Abi,AbiD
GCA_016903575.1,851803,CP069954.1,RM_type_II,padloc,854606,RM,RM,RM II
GCA_016903575.1,1035898,CP069954.1,ppl,padloc,1038519,ppl,Unknown,ppl
GCA_016903575.1,17860,CP069955.1,RM_type_II,padloc,21569,RM,RM,RM II
GCA_016904135.1,1231273,CP070057.1,RM_type_IV,padloc,1234131,RM,RM,RM IV
GCA_016904135.1,1409124,CP070057.1,ppl,padloc,1411745,ppl,Unknown,ppl
GCA_016904135.1,930,CP070059.1,cbass_type_I,padloc,2739,CBASS,Abi,CBASS I
GCA_016904925.1,18469,CP069391.1,DRT_class_II,padloc,19971,DRT,Unknown,DRT II
GCA_016904925.1,3909536,CP069391.1,RM_type_II,padloc,3914239,RM,RM,RM II
GCA_016904925.1,839293,CP069391.1,retron_I-C,padloc,841044,Retron,Retron,Retron I-C
GCA_016904925.1,839293,CP069391.1,retron_XII,padloc,841044,Retron,Retron,Retron XII
GCA_016904925.1,66574,CP069392.1,pycsar_effector,padloc,67907,Pyscar,Abi,Pycsar
GCA_016917315.1,648779,CP070305.1,RM_type_I,padloc,654627,RM,RM,RM I
GCA_016917315.1,1017471,CP070305.1,RM_type_IV,padloc,1020332,RM,RM,RM IV
GCA_016917315.1,656583,CP070305.1,ietAS,padloc,659838,ietAS,Unknown,ietAS
GCA_016917315.1,654666,CP070305.1,pycsar_effector,padloc,656419,Pyscar,Abi,Pycsar
GCA_016917335.1,646028,CP070306.1,RM_type_I,padloc,651876,RM,RM,RM I
GCA_016917335.1,1014719,CP070306.1,RM_type_IV,padloc,1017580,RM,RM,RM IV
GCA_016917335.1,653832,CP070306.1,ietAS,padloc,657087,ietAS,Unknown,ietAS
GCA_016917335.1,651915,CP070306.1,pycsar_effector,padloc,653668,Pyscar,Abi,Pycsar
GCA_016917795.1,2949998,CP070339.1,RM_type_I,padloc,2955946,RM,RM,RM I
GCA_016917795.1,1328763,CP070339.1,argonaute_solo,padloc,1330445,Argonaute,Argonaute,Argonaute_solo
GCA_016917795.1,1372935,CP070339.1,argonaute_solo,padloc,1373636,Argonaute,Argonaute,Argonaute_solo
GCA_016917795.1,54895,CP070341.1,RM_type_I,padloc,60898,RM,RM,RM I
GCA_016919285.1,2236863,CP070345.1,RM_type_II,padloc,2240623,RM,RM,RM II
GCA_016919285.1,1979683,CP070345.1,cas_type_III-B,padloc,1986878,CRISPR,CRISPR,CRISPR III-B
GCA_016924995.1,2802271,CP070483.1,RM_type_I,padloc,2808451,RM,RM,RM I
GCA_016925015.1,2144134,CP070476.1,argonaute_solo,padloc,2146521,Argonaute,Argonaute,Argonaute_solo
GCA_016925035.1,2144134,CP070477.1,argonaute_solo,padloc,2146521,Argonaute,Argonaute,Argonaute_solo
GCA_016925055.1,2144134,CP070478.1,argonaute_solo,padloc,2146521,Argonaute,Argonaute,Argonaute_solo
GCA_016925635.1,2667409,CP070490.1,AbiL,padloc,2669282,AbiL,Abi,AbiL
GCA_016925635.1,789251,CP070490.1,RM_type_II,padloc,792876,RM,RM,RM II
GCA_016925635.1,1764989,CP070490.1,RM_type_II,padloc,1766762,RM,RM,RM II
GCA_016925635.1,3963914,CP070490.1,cas_type_I-B1,padloc,3972053,CRISPR,CRISPR,CRISPR I-B
GCA_016925635.1,4970875,CP070490.1,cbass_type_II,padloc,4975870,CBASS,Abi,CBASS II
GCA_016925635.1,4978854,CP070490.1,gabija,padloc,4982580,Gabija,Unknown,Gabija
GCA_016925635.1,3918380,CP070490.1,septu_type_I,padloc,3921137,Septu,Unknown,Septu I
GCA_016925635.1,4110411,CP070490.1,wadjet_type_III,padloc,4116820,Wadjet,Unknown,Wadjet III
GCA_016939435.1,2571191,CP070511.1,Nhi,padloc,2573125,AbiO/Nhi,RM,AbiO/Nhi
GCA_016939435.1,1779834,CP070511.1,PT_SspABCD,padloc,1784937,Ssp,RM,SspABCD
GCA_016939435.1,1771372,CP070511.1,PT_SspFGH,padloc,1779742,Ssp,RM,SspFGH
GCA_016939435.1,139988,CP070511.1,RM_type_IV,padloc,143149,RM,RM,RM IV
GCA_016939435.1,833610,CP070511.1,darTG,padloc,835290,darTG,TA,darTG
GCA_016939435.1,3287481,CP070511.1,gabija,padloc,3290994,Gabija,Unknown,Gabija
GCA_016939435.1,2574280,CP070511.1,zorya_type_I,padloc,2580728,Zorya,Unknown,Zorya I
GCA_016939435.1,6264,CP070513.1,RM_type_II,padloc,8318,RM,RM,RM II
GCA_016954495.1,730773,CP060157.1,RM_type_I,padloc,736654,RM,RM,RM I
GCA_016954495.1,1133678,CP060157.1,ppl,padloc,1136299,ppl,Unknown,ppl
GCA_017028865.1,2305460,CP070605.1,RM_type_IV,padloc,2308342,RM,RM,RM IV
GCA_017028955.1,2305460,CP070607.1,RM_type_IV,padloc,2308342,RM,RM,RM IV
GCA_017086365.1,3583969,CP070969.1,RM_type_III,padloc,3588990,RM,RM,RM III
GCA_017086365.1,1386389,CP070969.1,RM_type_IV,padloc,1388047,RM,RM,RM IV
GCA_017086365.1,1389835,CP070969.1,argonaute_type_III,padloc,1396441,Argonaute,Argonaute,Argonaute III
GCA_017086365.1,1891774,CP070969.1,hhe,padloc,1895418,hhe,Unknown,hhe
GCA_017086365.1,1896074,CP070969.1,wadjet_type_II,padloc,1904315,Wadjet,Unknown,Wadjet II
GCA_017086365.1,638059,CP070969.1,wadjet_type_III,padloc,645790,Wadjet,Unknown,Wadjet III
GCA_017086425.1,34422,CP070964.1,PT_PbeABCD,padloc,38704,PbeABCD,Unknown,PbeABCD
GCA_017086425.1,396123,CP070964.1,RM_type_IV,padloc,398987,RM,RM,RM IV
GCA_017086525.1,117256,CP069290.1,gabija,padloc,121171,Gabija,Unknown,Gabija
GCA_017086525.1,121178,CP069290.1,shedu,padloc,122053,Shedu,Unknown,Shedu
GCA_017086545.1,3565617,CP069397.1,RM_type_IV,padloc,3568421,RM,RM,RM IV
GCA_017086545.1,41595,CP069398.1,RM_type_II,padloc,49701,RM,RM,RM II
GCA_017086545.1,5896,CP069403.1,RM_type_I,padloc,11890,RM,RM,RM I
GCA_017086565.1,2581470,CP069606.1,AbiU,padloc,2583167,AbiU,Abi,AbiU
GCA_017086565.1,2953603,CP069606.1,PT_DndABCDE,padloc,2959799,Dnd,RM,Dnd_ABCDE
GCA_017086565.1,2943015,CP069606.1,PT_DndFGH,padloc,2951261,Dnd,RM,Dnd_FGH
GCA_017088305.1,436478,CP070986.1,AbiD,padloc,437584,AbiD,Abi,AbiD
GCA_017088305.1,56605,CP070986.1,RM_type_I,padloc,62737,RM,RM,RM I
GCA_017088305.1,2520099,CP070986.1,RM_type_IV,padloc,2522960,RM,RM,RM IV
GCA_017088385.1,835155,CP070983.1,AbiD,padloc,836345,AbiD,Abi,AbiD
GCA_017088385.1,2511104,CP070983.1,RM_type_IV,padloc,2513965,RM,RM,RM IV
GCA_017161095.1,35490,CP046476.1,RM_type_I,padloc,41338,RM,RM,RM I
GCA_017161095.1,2473694,CP046476.1,RM_type_IV,padloc,2476555,RM,RM,RM IV
GCA_017161095.1,33698,CP046476.1,pycsar_effector,padloc,35451,Pyscar,Abi,Pycsar
GCA_017161205.1,2488569,CP065591.1,RM_type_I,padloc,2494807,RM,RM,RM I
GCA_017161205.1,699449,CP065591.1,gabija,padloc,702113,Gabija,Unknown,Gabija
GCA_017161205.1,472204,CP065591.1,kiwa,padloc,473921,Kiwa,Unknown,Kiwa
GCA_017161205.1,3658686,CP065591.1,mza,padloc,3665665,mza,Unknown,mza
GCA_017161885.1,1660197,CP067376.1,RM_type_I,padloc,1664948,RM,RM,RM I
GCA_017277335.1,1389640,CP071138.1,AVAST_type_II,padloc,1393944,AVAST,Unknown,AVAST II
GCA_017277335.1,175732,CP071138.1,RM_type_IV,padloc,178614,RM,RM,RM IV
GCA_017298635.1,1213143,CP071182.1,RM_type_I,padloc,1219437,RM,RM,RM I
GCA_017298635.1,2113389,CP071182.1,RM_type_IV,padloc,2116544,RM,RM,RM IV
GCA_017298635.1,1118002,CP071182.1,brex_type_I,padloc,1131442,BREX,RM,BREX I
GCA_017298635.1,1154527,CP071182.1,cbass_type_I,padloc,1158118,CBASS,Abi,CBASS I
GCA_017298635.1,1239473,CP071182.1,cbass_type_I,padloc,1243064,CBASS,Abi,CBASS I
GCA_017298635.1,4194172,CP071182.1,druantia_type_I,padloc,4206667,Druantia,Unknown,Druantia I
GCA_017298635.1,2105947,CP071182.1,pycsar_unknown,padloc,2106648,Pyscar,Abi,Pycsar
GCA_017298635.1,5081730,CP071182.1,viperin_solo,padloc,5082659,Viperin,Chemical,Viperin
GCA_017298635.1,2175045,CP071182.1,wadjet_type_I,padloc,2182657,Wadjet,Unknown,Wadjet I
GCA_017298635.1,2124225,CP071182.1,wadjet_type_II,padloc,2134902,Wadjet,Unknown,Wadjet II
GCA_017298655.1,889523,CP071184.1,GAO_19,padloc,892968,GAO_19,Unknown,GAO_19
GCA_017298655.1,3002852,CP071184.1,RM_type_I,padloc,3009447,RM,RM,RM I
GCA_017298655.1,3865685,CP071184.1,RM_type_II,padloc,3868153,RM,RM,RM II
GCA_017298655.1,2192075,CP071184.1,RM_type_IIG,padloc,2194852,RM,RM,RM IIG
GCA_017298655.1,2141857,CP071184.1,RM_type_IV,padloc,2145018,RM,RM,RM IV
GCA_017298655.1,3970232,CP071184.1,dXTPase,padloc,3971524,dXTPase,Nucleotide_depletion,dXTPase
GCA_017298655.1,515198,CP071184.1,darTG,padloc,517056,darTG,TA,darTG
GCA_017298655.1,507002,CP071184.1,gabija,padloc,510581,Gabija,Unknown,Gabija
GCA_017298655.1,2158259,CP071184.1,wadjet_type_I,padloc,2165898,Wadjet,Unknown,Wadjet I
GCA_017328685.1,1844978,CP071332.1,AVAST_type_II,padloc,1849090,AVAST,Unknown,AVAST II
GCA_017328685.1,2511714,CP071332.1,RM_type_IV,padloc,2514575,RM,RM,RM IV
GCA_017328705.1,1831463,CP071333.1,AVAST_type_II,padloc,1835575,AVAST,Unknown,AVAST II
GCA_017328705.1,2497381,CP071333.1,RM_type_IV,padloc,2500242,RM,RM,RM IV
GCA_017328725.1,1828248,CP071334.1,AVAST_type_II,padloc,1832360,AVAST,Unknown,AVAST II
GCA_017328725.1,2493678,CP071334.1,RM_type_IV,padloc,2496539,RM,RM,RM IV
GCA_017328745.1,1800243,CP071335.1,AVAST_type_II,padloc,1804355,AVAST,Unknown,AVAST II
GCA_017328745.1,2424021,CP071335.1,RM_type_IV,padloc,2426882,RM,RM,RM IV
GCA_017328765.1,1845216,CP071336.1,AVAST_type_II,padloc,1849328,AVAST,Unknown,AVAST II
GCA_017328765.1,2510806,CP071336.1,RM_type_IV,padloc,2513667,RM,RM,RM IV
GCA_017328785.1,1840149,CP071337.1,AVAST_type_II,padloc,1844261,AVAST,Unknown,AVAST II
GCA_017328785.1,2472733,CP071337.1,RM_type_IV,padloc,2475594,RM,RM,RM IV
GCA_017328805.1,1800562,CP071338.1,AVAST_type_II,padloc,1804674,AVAST,Unknown,AVAST II
GCA_017328805.1,2424045,CP071338.1,RM_type_IV,padloc,2426906,RM,RM,RM IV
GCA_017328825.1,1845710,CP071339.1,AVAST_type_II,padloc,1849822,AVAST,Unknown,AVAST II
GCA_017328825.1,2475042,CP071339.1,RM_type_IV,padloc,2477903,RM,RM,RM IV
GCA_017328845.1,1849368,CP071340.1,AVAST_type_II,padloc,1853480,AVAST,Unknown,AVAST II
GCA_017328845.1,2533082,CP071340.1,RM_type_IV,padloc,2535943,RM,RM,RM IV
GCA_017328865.1,1845886,CP071341.1,AVAST_type_II,padloc,1849998,AVAST,Unknown,AVAST II
GCA_017328865.1,2479506,CP071341.1,RM_type_IV,padloc,2482367,RM,RM,RM IV
GCA_017328885.1,1872067,CP071342.1,AVAST_type_II,padloc,1876179,AVAST,Unknown,AVAST II
GCA_017328885.1,2536982,CP071342.1,RM_type_IV,padloc,2539843,RM,RM,RM IV
GCA_017328905.1,1871523,CP071343.1,AVAST_type_II,padloc,1875635,AVAST,Unknown,AVAST II
GCA_017328905.1,2536070,CP071343.1,RM_type_IV,padloc,2538931,RM,RM,RM IV
GCA_017328925.1,1797500,CP071344.1,AVAST_type_II,padloc,1801612,AVAST,Unknown,AVAST II
GCA_017328925.1,2421380,CP071344.1,RM_type_IV,padloc,2424241,RM,RM,RM IV
GCA_017328945.1,1822889,CP071345.1,AVAST_type_II,padloc,1827001,AVAST,Unknown,AVAST II
GCA_017328945.1,2488719,CP071345.1,RM_type_IV,padloc,2491580,RM,RM,RM IV
GCA_017328965.1,1844715,CP071346.1,AVAST_type_II,padloc,1848827,AVAST,Unknown,AVAST II
GCA_017328965.1,2472845,CP071346.1,RM_type_IV,padloc,2475706,RM,RM,RM IV
GCA_017328985.1,1878078,CP071347.1,AVAST_type_II,padloc,1882190,AVAST,Unknown,AVAST II
GCA_017328985.1,2541760,CP071347.1,RM_type_IV,padloc,2544621,RM,RM,RM IV
GCA_017329005.1,1879056,CP071348.1,AVAST_type_II,padloc,1883168,AVAST,Unknown,AVAST II
GCA_017329005.1,2548878,CP071348.1,RM_type_IV,padloc,2551739,RM,RM,RM IV
GCA_017329025.1,1841367,CP071349.1,AVAST_type_II,padloc,1845479,AVAST,Unknown,AVAST II
GCA_017329025.1,2460396,CP071349.1,RM_type_IV,padloc,2463257,RM,RM,RM IV
GCA_017329045.1,2449456,CP071350.1,RM_type_IV,padloc,2452317,RM,RM,RM IV
GCA_017329065.1,1811257,CP071351.1,AVAST_type_II,padloc,1815369,AVAST,Unknown,AVAST II
GCA_017329065.1,365405,CP071351.1,AbiD,padloc,366511,AbiD,Abi,AbiD
GCA_017329065.1,1993418,CP071351.1,RM_type_IIG,padloc,1995328,RM,RM,RM IIG
GCA_017329065.1,2474674,CP071351.1,RM_type_IV,padloc,2477535,RM,RM,RM IV
GCA_017329085.1,1123618,CP071352.1,AbiD,padloc,1124586,AbiD,Abi,AbiD
GCA_017329105.1,1836448,CP071353.1,AVAST_type_II,padloc,1840560,AVAST,Unknown,AVAST II
GCA_017329105.1,2532849,CP071353.1,RM_type_IV,padloc,2535710,RM,RM,RM IV
GCA_017329125.1,1835807,CP071354.1,AVAST_type_II,padloc,1839919,AVAST,Unknown,AVAST II
GCA_017329125.1,365405,CP071354.1,AbiD,padloc,366511,AbiD,Abi,AbiD
GCA_017329125.1,2020491,CP071354.1,RM_type_IIG,padloc,2022401,RM,RM,RM IIG
GCA_017329125.1,2501877,CP071354.1,RM_type_IV,padloc,2504738,RM,RM,RM IV
GCA_017329145.1,1909716,CP071355.1,AVAST_type_II,padloc,1913828,AVAST,Unknown,AVAST II
GCA_017329145.1,2576206,CP071355.1,RM_type_IV,padloc,2579067,RM,RM,RM IV
GCA_017329165.1,1837463,CP071356.1,AVAST_type_II,padloc,1841575,AVAST,Unknown,AVAST II
GCA_017329165.1,2505068,CP071356.1,RM_type_IV,padloc,2507929,RM,RM,RM IV
GCA_017329185.1,1831964,CP071357.1,AVAST_type_II,padloc,1836076,AVAST,Unknown,AVAST II
GCA_017329185.1,2455572,CP071357.1,RM_type_IV,padloc,2458433,RM,RM,RM IV
GCA_017329205.1,1832399,CP071358.1,AVAST_type_II,padloc,1836511,AVAST,Unknown,AVAST II
GCA_017329205.1,2502521,CP071358.1,RM_type_IV,padloc,2505382,RM,RM,RM IV
GCA_017329225.1,1831202,CP071359.1,AVAST_type_II,padloc,1835314,AVAST,Unknown,AVAST II
GCA_017329225.1,2455090,CP071359.1,RM_type_IV,padloc,2457951,RM,RM,RM IV
GCA_017329245.1,1845485,CP071360.1,AVAST_type_II,padloc,1849597,AVAST,Unknown,AVAST II
GCA_017329245.1,2512041,CP071360.1,RM_type_IV,padloc,2514899,RM,RM,RM IV
GCA_017329265.1,1845047,CP071361.1,AVAST_type_II,padloc,1849159,AVAST,Unknown,AVAST II
GCA_017329265.1,2512465,CP071361.1,RM_type_IV,padloc,2515326,RM,RM,RM IV
GCA_017329285.1,1829885,CP071362.1,AVAST_type_II,padloc,1833997,AVAST,Unknown,AVAST II
GCA_017329285.1,2505726,CP071362.1,RM_type_IV,padloc,2508587,RM,RM,RM IV
GCA_017329305.1,1810398,CP071363.1,AVAST_type_II,padloc,1814510,AVAST,Unknown,AVAST II
GCA_017329305.1,2477021,CP071363.1,RM_type_IV,padloc,2479882,RM,RM,RM IV
GCA_017329325.1,1891549,CP071364.1,AVAST_type_II,padloc,1895661,AVAST,Unknown,AVAST II
GCA_017329325.1,2515085,CP071364.1,RM_type_IV,padloc,2517946,RM,RM,RM IV
GCA_017329345.1,1924587,CP071365.1,AVAST_type_II,padloc,1928699,AVAST,Unknown,AVAST II
GCA_017329345.1,2497717,CP071365.1,RM_type_IV,padloc,2500578,RM,RM,RM IV
GCA_017329365.1,1845827,CP071366.1,AVAST_type_II,padloc,1849939,AVAST,Unknown,AVAST II
GCA_017329365.1,2511602,CP071366.1,RM_type_IV,padloc,2514463,RM,RM,RM IV
GCA_017329385.1,1834005,CP071367.1,AVAST_type_II,padloc,1838117,AVAST,Unknown,AVAST II
GCA_017329385.1,2500482,CP071367.1,RM_type_IV,padloc,2503343,RM,RM,RM IV
GCA_017329405.1,1835273,CP071368.1,AVAST_type_II,padloc,1839385,AVAST,Unknown,AVAST II
GCA_017329405.1,2500431,CP071368.1,RM_type_IV,padloc,2503292,RM,RM,RM IV
GCA_017329425.1,1774000,CP071369.1,AVAST_type_II,padloc,1778112,AVAST,Unknown,AVAST II
GCA_017329425.1,2398860,CP071369.1,RM_type_IV,padloc,2401721,RM,RM,RM IV
GCA_017329445.1,1830505,CP071370.1,AVAST_type_II,padloc,1834617,AVAST,Unknown,AVAST II
GCA_017329445.1,2497415,CP071370.1,RM_type_IV,padloc,2500276,RM,RM,RM IV
GCA_017329465.1,1888685,CP071371.1,AVAST_type_II,padloc,1892797,AVAST,Unknown,AVAST II
GCA_017329465.1,2512689,CP071371.1,RM_type_IV,padloc,2515550,RM,RM,RM IV
GCA_017329485.1,1843325,CP071372.1,AVAST_type_II,padloc,1847437,AVAST,Unknown,AVAST II
GCA_017329485.1,2472795,CP071372.1,RM_type_IV,padloc,2475656,RM,RM,RM IV
GCA_017329505.1,1799157,CP071373.1,AVAST_type_II,padloc,1803269,AVAST,Unknown,AVAST II
GCA_017329505.1,366613,CP071373.1,AbiD,padloc,367719,AbiD,Abi,AbiD
GCA_017329505.1,2475740,CP071373.1,RM_type_IV,padloc,2478601,RM,RM,RM IV
GCA_017329525.1,1926087,CP071374.1,AVAST_type_II,padloc,1930199,AVAST,Unknown,AVAST II
GCA_017329525.1,2588618,CP071374.1,RM_type_IV,padloc,2591479,RM,RM,RM IV
GCA_017338795.1,1164033,CP049330.1,RM_type_III,padloc,1168678,RM,RM,RM III
GCA_017347625.1,3861798,AP024501.1,RM_type_IV,padloc,3864929,RM,RM,RM IV
GCA_017347625.1,3931853,AP024501.1,RM_type_IV,padloc,3932764,RM,RM,RM IV
GCA_017347625.1,1948636,AP024501.1,thoeris_type_I,padloc,1950046,Thoeris,Abi,Thoeris I
GCA_017352315.1,71106,CP071471.1,RM_type_I,padloc,78223,RM,RM,RM I
GCA_017352315.1,78567,CP071471.1,cbass_type_II,padloc,83994,CBASS,Abi,CBASS II
GCA_017355005.1,6373,CP071509.1,AbiQ,padloc,6924,AbiQ,Abi,AbiQ
GCA_017355025.1,6373,CP071513.1,AbiQ,padloc,6924,AbiQ,Abi,AbiQ
GCA_017355045.1,6373,CP071506.1,AbiQ,padloc,6924,AbiQ,Abi,AbiQ
GCA_017355605.1,1037295,CP062974.1,RM_type_IV,padloc,1040177,RM,RM,RM IV
GCA_017355605.1,3435700,CP062974.1,argonaute_type_III,padloc,3442568,Argonaute,Argonaute,Argonaute III
GCA_017355605.1,2283598,CP062974.1,cbass_type_I,padloc,2287137,CBASS,Abi,CBASS I
GCA_017355605.1,286933,CP062974.1,gabija,padloc,291031,Gabija,Unknown,Gabija
GCA_017355605.1,394595,CP062974.1,spbK,padloc,395284,spbK,Unknown,spbK
GCA_017355605.1,3406186,CP062974.1,wadjet_type_III,padloc,3414014,Wadjet,Unknown,Wadjet III
GCA_017355605.1,562772,CP062975.1,argonaute_solo,padloc,564892,Argonaute,Argonaute,Argonaute_solo
GCA_017355605.1,68340,CP062975.1,wadjet_type_III,padloc,76773,Wadjet,Unknown,Wadjet III
GCA_017357005.1,40196,CP071589.1,RM_type_I,padloc,45812,RM,RM,RM I
GCA_017357005.1,2374082,CP071589.1,RM_type_IV,padloc,2376946,RM,RM,RM IV
GCA_017357005.1,47046,CP071589.1,gabija,padloc,50421,Gabija,Unknown,Gabija
GCA_017357905.1,680151,CP065159.1,RM_type_I,padloc,686383,RM,RM,RM I
GCA_017357905.1,1736794,CP065159.1,RM_type_IV,padloc,1739925,RM,RM,RM IV
GCA_017377915.1,774225,CP071737.1,AbiL,padloc,776101,AbiL,Abi,AbiL
GCA_017377915.1,3873543,CP071737.1,RM_type_I,padloc,3879868,RM,RM,RM I
GCA_017377915.1,3891053,CP071737.1,hachiman_type_I,padloc,3894839,Hachiman,Unknown,Hachiman I
GCA_017377915.1,3883108,CP071737.1,septu_type_I,padloc,3885424,Septu,Unknown,Septu I
GCA_017377915.1,2402563,CP071737.1,wadjet_type_II,padloc,2410984,Wadjet,Unknown,Wadjet II
GCA_017377955.1,824071,CP071738.1,AbiL,padloc,825947,AbiL,Abi,AbiL
GCA_017377955.1,3915439,CP071738.1,septu_type_I,padloc,3917912,Septu,Unknown,Septu I
GCA_017377955.1,4748926,CP071738.1,shedu,padloc,4750077,Shedu,Unknown,Shedu
GCA_017378035.1,800461,CP071739.1,AbiL,padloc,802337,AbiL,Abi,AbiL
GCA_017378035.1,4530172,CP071739.1,RM_type_II,padloc,4532379,RM,RM,RM II
GCA_017378035.1,3583059,CP071739.1,kiwa,padloc,3584547,Kiwa,Unknown,Kiwa
GCA_017378075.1,839349,CP071741.1,AbiL,padloc,841225,AbiL,Abi,AbiL
GCA_017378075.1,2304983,CP071741.1,cbass_type_I,padloc,2306414,CBASS,Abi,CBASS I
GCA_017378075.1,3129635,CP071741.1,gabija,padloc,3133517,Gabija,Unknown,Gabija
GCA_017378075.1,3135200,CP071741.1,qatABCD,padloc,3139949,qatABCD,Unknown,qatABCD
GCA_017378115.1,2482344,CP071743.1,RM_type_II,padloc,2484324,RM,RM,RM II
GCA_017378115.1,3473384,CP071743.1,RM_type_II,padloc,3477541,RM,RM,RM II
GCA_017378115.1,936503,CP071743.1,argonaute_solo,padloc,938890,Argonaute,Argonaute,Argonaute_solo
GCA_017378115.1,2476346,CP071743.1,gabija,padloc,2480390,Gabija,Unknown,Gabija
GCA_017378115.1,3462732,CP071743.1,viperin_solo,padloc,3463637,Viperin,Chemical,Viperin
GCA_017498505.1,2227892,CP071798.1,RM_type_I,padloc,2234827,RM,RM,RM I
GCA_017498505.1,1644724,CP071798.1,ietAS,padloc,1648073,ietAS,Unknown,ietAS
GCA_017498505.1,1640399,CP071798.1,retron_I-C,padloc,1642105,Retron,Retron,Retron I-C
GCA_017498505.1,1640399,CP071798.1,retron_XII,padloc,1642105,Retron,Retron,Retron XII
GCA_017603845.1,4066360,CP071970.1,AbiU,padloc,4068075,AbiU,Abi,AbiU
GCA_017603845.1,2879483,CP071970.1,RM_type_I,padloc,2885772,RM,RM,RM I
GCA_017603845.1,895714,CP071970.1,RM_type_II,padloc,897921,RM,RM,RM II
GCA_017603845.1,45195,CP071971.1,cbass_type_I,padloc,47688,CBASS,Abi,CBASS I
GCA_017671885.1,8564141,CP072117.1,AbiL,padloc,8566022,AbiL,Abi,AbiL
GCA_017671885.1,7188756,CP072117.1,RM_type_I,padloc,7194874,RM,RM,RM I
GCA_017671885.1,7728272,CP072117.1,RM_type_I,padloc,7735341,RM,RM,RM I
GCA_017671885.1,3336857,CP072117.1,dXTPase,padloc,3338173,dXTPase,Nucleotide_depletion,dXTPase
GCA_017671885.1,8515375,CP072117.1,dXTPase,padloc,8516604,dXTPase,Nucleotide_depletion,dXTPase
GCA_017671885.1,7724185,CP072117.1,gabija,padloc,7727992,Gabija,Unknown,Gabija
GCA_017671885.1,7719470,CP072117.1,kiwa,padloc,7720799,Kiwa,Unknown,Kiwa
GCA_017671885.1,7510804,CP072117.1,wadjet_type_II,padloc,7519297,Wadjet,Unknown,Wadjet II
GCA_017742975.1,2817300,CP072310.1,RM_type_III,padloc,2821785,RM,RM,RM III
GCA_017742975.1,1975810,CP072310.1,RM_type_IV,padloc,1978941,RM,RM,RM IV
GCA_017743055.1,2889113,CP072473.1,PT_PbeABCD,padloc,2893383,PbeABCD,Unknown,PbeABCD
GCA_017751245.1,5731,CP043231.1,AbiQ,padloc,6315,AbiQ,Abi,AbiQ
GCA_017751245.1,288646,CP043233.1,AbiO,padloc,290136,AbiO/Nhi,Abi,AbiO/Nhi
GCA_017751245.1,699727,CP043233.1,AbiO,padloc,700950,AbiO/Nhi,Abi,AbiO/Nhi
GCA_017751245.1,288646,CP043233.1,Nhi,padloc,290136,AbiO/Nhi,RM,AbiO/Nhi
GCA_017751245.1,699727,CP043233.1,Nhi,padloc,700950,AbiO/Nhi,RM,AbiO/Nhi
GCA_017751245.1,92443,CP043233.1,cas_type_I-C,padloc,98549,CRISPR,CRISPR,CRISPR I-C
GCA_017751245.1,212575,CP043233.1,darTG,padloc,214247,darTG,TA,darTG
GCA_017751245.1,937626,CP043234.1,RM_type_IV,padloc,940526,RM,RM,RM IV
GCA_017751245.1,4136732,CP043234.1,thoeris_type_I,padloc,4138884,Thoeris,Abi,Thoeris I
GCA_017792025.1,682535,CP046956.1,RM_type_II,padloc,685925,RM,RM,RM II
GCA_017792025.1,324497,CP046956.1,gabija,padloc,328254,Gabija,Unknown,Gabija
GCA_017792025.1,3891289,CP046956.1,thoeris_type_I,padloc,3893216,Thoeris,Abi,Thoeris I
GCA_017792285.1,704951,CP050459.1,RM_type_IV,padloc,707833,RM,RM,RM IV
GCA_017795485.1,2258770,CP051149.1,AbiD,padloc,2259711,AbiD,Abi,AbiD
GCA_017795485.1,2768510,CP051149.1,AbiD,padloc,2769601,AbiD,Abi,AbiD
GCA_017795485.1,64832,CP051149.1,RM_type_I,padloc,70737,RM,RM,RM I
GCA_017795485.1,1729499,CP051149.1,RM_type_I,padloc,1735549,RM,RM,RM I
GCA_017795485.1,330262,CP051149.1,RM_type_IV,padloc,333126,RM,RM,RM IV
GCA_017797845.1,646237,CP072563.1,RM_type_II,padloc,649449,RM,RM,RM II
GCA_017797845.1,3791580,CP072563.1,RM_type_II,padloc,3796287,RM,RM,RM II
GCA_017797845.1,3854380,CP072563.1,RM_type_IV,padloc,3855291,RM,RM,RM IV
GCA_017798245.1,167119,CP060278.1,RM_type_IV,padloc,169980,RM,RM,RM IV
GCA_017798265.1,2700131,CP065213.1,RM_type_I,padloc,2706587,RM,RM,RM I
GCA_017798265.1,5001025,CP065213.1,RM_type_IV,padloc,5003829,RM,RM,RM IV
GCA_017798265.1,2707467,CP065213.1,septu_type_I,padloc,2709546,Septu,Unknown,Septu I
GCA_017798265.1,18604,CP065214.1,AVAST_type_III,padloc,25534,AVAST,Unknown,AVAST III
GCA_017798265.1,52318,CP065214.1,Stk2,padloc,53508,Stk2,Abi,Stk2
GCA_017798265.1,11565,CP065214.1,septu_type_I,padloc,14109,Septu,Unknown,Septu I
