start,defense_system,source,end,genome,seqid,system,class,original,defense_system2
467212,ietAS,padloc,470588,GCA_013822785.1,CP053611.1,ietAS,Unknown,ietAS,ietAS
157190,cas_type_IV-A,padloc,163349,GCA_013822785.1,CP053612.1,CRISPR,CRISPR,cas_type_IV-A,CRISPR IV-A
1171486,GAO_20,padloc,1174417,GCA_014041975.1,CP059489.1,GAO_20,Unknown,GAO_20,GAO_20
68488,RM_type_I,padloc,73687,GCA_014041975.1,CP059489.1,RM,RM,RM_type_I,RM I
228320,cbass_type_I,padloc,230685,GCA_014041975.1,CP059489.1,CBASS,Abi,cbass_type_I,CBASS I
576805,dXTPase,padloc,577968,GCA_014041975.1,CP059489.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
94253,wadjet_type_II,padloc,102481,GCA_014041975.1,CP059490.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
619992,zorya_type_III,padloc,624141,GCA_014041975.1,CP059490.1,Zorya,Unknown,zorya_type_III,Zorya III
3375816,AVAST_type_III,padloc,3382740,GCA_014076415.1,CP043568.1,AVAST,Unknown,AVAST_type_III,AVAST III
3706053,RM_type_I,padloc,3712012,GCA_014076415.1,CP043568.1,RM,RM,RM_type_I,RM I
3863015,RM_type_I,padloc,3870973,GCA_014076415.1,CP043568.1,RM,RM,RM_type_I,RM I
3138699,RM_type_II,padloc,3141765,GCA_014076415.1,CP043568.1,RM,RM,RM_type_II,RM II
844804,dXTPase,padloc,845982,GCA_014076415.1,CP043568.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2522843,gabija,padloc,2526420,GCA_014076415.1,CP043568.1,Gabija,Unknown,gabija,Gabija
3621149,gabija,padloc,3625011,GCA_014076415.1,CP043568.1,Gabija,Unknown,gabija,Gabija
33490,wadjet_type_I,padloc,40212,GCA_014076415.1,CP043568.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
3276596,AVAST_type_III,padloc,3283520,GCA_014076475.1,CP043573.1,AVAST,Unknown,AVAST_type_III,AVAST III
778982,dXTPase,padloc,780160,GCA_014076475.1,CP043573.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
946665,mza,padloc,953956,GCA_014076475.1,CP043573.1,mza,Unknown,mza,mza
964310,septu_type_I,padloc,966201,GCA_014076475.1,CP043573.1,Septu,Unknown,septu_type_I,Septu I
2394326,DRT_class_III,padloc,2398321,GCA_014076495.1,CP043575.1,DRT,Unknown,DRT_class_III,DRT III
3827229,RM_type_III,padloc,3833791,GCA_014076495.1,CP043575.1,RM,RM,RM_type_III,RM III
4789619,dXTPase,padloc,4790839,GCA_014076495.1,CP043575.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4236223,3HP,padloc,4239063,GCA_014109725.1,CP058554.1,Rst_3HP,Unknown,3HP,3HP
444295,AbiE,padloc,446075,GCA_014109725.1,CP058554.1,AbiE,Abi,AbiE,AbiE
3685457,AbiE,padloc,3686909,GCA_014109725.1,CP058554.1,AbiE,Abi,AbiE,AbiE
3847827,GAO_29,padloc,3857485,GCA_014109725.1,CP058554.1,GAO_29,Unknown,GAO_29,GAO_29
1600285,RM_type_II,padloc,1603412,GCA_014109725.1,CP058554.1,RM,RM,RM_type_II,RM II
4777388,dXTPase,padloc,4778602,GCA_014109725.1,CP058554.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2922754,dXTPase,padloc,2923956,GCA_014171495.1,CP049134.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3144768,ietAS,padloc,3148388,GCA_014171495.1,CP049134.1,ietAS,Unknown,ietAS,ietAS
245754,shedu,padloc,246335,GCA_014171495.1,CP049134.1,Shedu,Unknown,shedu,Shedu
3148557,thoeris_type_I,padloc,3151465,GCA_014171495.1,CP049134.1,Thoeris,Abi,thoeris_type_I,Thoeris I
173032,argonaute_type_I,padloc,175505,GCA_014171495.1,CP049137.1,Argonaute,Argonaute,argonaute_type_I,Argonaute I
399999,zorya_type_III,padloc,405321,GCA_014171495.1,CP049137.1,Zorya,Unknown,zorya_type_III,Zorya III
289981,septu_type_I,padloc,291866,GCA_014171495.1,CP049138.1,Septu,Unknown,septu_type_I,Septu I
2020373,AbiE,padloc,2021276,GCA_014171515.1,CP049139.1,AbiE,Abi,AbiE,AbiE
860581,RM_type_II,padloc,862111,GCA_014171515.1,CP049139.1,RM,RM,RM_type_II,RM II
4938403,dXTPase,padloc,4939554,GCA_014171515.1,CP049139.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4970011,hachiman_type_I,padloc,4973959,GCA_014171515.1,CP049139.1,Hachiman,Unknown,hachiman_type_I,Hachiman I
1928070,hma,padloc,1939432,GCA_014171515.1,CP049139.1,hma,Unknown,hma,hma
1931618,septu_type_I,padloc,1933704,GCA_014171515.1,CP049139.1,Septu,Unknown,septu_type_I,Septu I
1109183,RM_type_II,padloc,1111297,GCA_014171595.1,CP050451.1,RM,RM,RM_type_II,RM II
1375292,dXTPase,padloc,1376431,GCA_014171595.1,CP050451.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1976590,gabija,padloc,1980467,GCA_014171595.1,CP050451.1,Gabija,Unknown,gabija,Gabija
1111515,mza,padloc,1123506,GCA_014171595.1,CP050451.1,mza,Unknown,mza,mza
314603,RM_type_II,padloc,316717,GCA_014171775.1,CP050454.1,RM,RM,RM_type_II,RM II
580697,dXTPase,padloc,581836,GCA_014171775.1,CP050454.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1181837,gabija,padloc,1185714,GCA_014171775.1,CP050454.1,Gabija,Unknown,gabija,Gabija
316935,mza,padloc,328926,GCA_014171775.1,CP050454.1,mza,Unknown,mza,mza
531697,PrrC,padloc,532797,GCA_014211915.1,CP060039.1,PrrC,Abi,PrrC,PrrC
530087,RM_type_I,padloc,539565,GCA_014211915.1,CP060039.1,RM,RM,RM_type_I,RM I
559066,RM_type_III,padloc,564098,GCA_014211915.1,CP060039.1,RM,RM,RM_type_III,RM III
866812,dXTPase,padloc,868020,GCA_014211915.1,CP060039.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
81492,gabija,padloc,85813,GCA_014211915.1,CP060040.1,Gabija,Unknown,gabija,Gabija
2841150,zorya_type_III,padloc,2846264,GCA_014211915.1,CP060040.1,Zorya,Unknown,zorya_type_III,Zorya III
1497195,AbiE,padloc,1498830,GCA_014218255.1,AP021872.1,AbiE,Abi,AbiE,AbiE
300986,dXTPase,padloc,302134,GCA_014218255.1,AP021872.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2857018,RM_type_III,padloc,2862140,GCA_014263355.1,CP054468.1,RM,RM,RM_type_III,RM III
2502030,dXTPase,padloc,2503256,GCA_014263355.1,CP054468.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3772504,cas_type_I-F1,padloc,3781504,GCA_014263355.1,CP054469.1,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
860301,zorya_type_III,padloc,865773,GCA_014263355.1,CP054469.1,Zorya,Unknown,zorya_type_III,Zorya III
3421250,PrrC,padloc,3422491,GCA_014302995.1,CP060295.1,PrrC,Abi,PrrC,PrrC
3418648,RM_type_I,padloc,3426772,GCA_014302995.1,CP060295.1,RM,RM,RM_type_I,RM I
3871464,dXTPase,padloc,3872594,GCA_014302995.1,CP060295.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2955620,gabija,padloc,2959938,GCA_014302995.1,CP060295.1,Gabija,Unknown,gabija,Gabija
4636582,qatABCD,padloc,4641312,GCA_014302995.1,CP060295.1,qatABCD,Unknown,qatABCD,qatABCD
5543647,retron_XIII,padloc,5550803,GCA_014302995.1,CP060295.1,Retron,Retron,retron_XIII,Retron XIII
5510173,zorya_type_III,padloc,5515069,GCA_014302995.1,CP060295.1,Zorya,Unknown,zorya_type_III,Zorya III
2127815,dXTPase,padloc,2128954,GCA_014303735.1,CP060296.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4576060,wadjet_type_I,padloc,4582754,GCA_014303735.1,CP060296.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
2557814,zorya_type_III,padloc,2561779,GCA_014303735.1,CP060296.1,Zorya,Unknown,zorya_type_III,Zorya III
3632233,RM_type_III,padloc,3637271,GCA_014357995.1,CP053300.1,RM,RM,RM_type_III,RM III
2808638,cbass_type_IIs,padloc,2811257,GCA_014357995.1,CP053300.1,CBASS,Abi,cbass_type_IIs,CBASS II
307737,dXTPase,padloc,308945,GCA_014357995.1,CP053300.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2624115,zorya_type_I,padloc,2632259,GCA_014357995.1,CP053300.1,Zorya,Unknown,zorya_type_I,Zorya I
759401,zorya_type_III,padloc,764530,GCA_014357995.1,CP053301.1,Zorya,Unknown,zorya_type_III,Zorya III
678780,cbass_type_I,padloc,680624,GCA_014357995.1,CP053302.1,CBASS,Abi,cbass_type_I,CBASS I
707669,DRT_class_III,padloc,711529,GCA_014395975.1,CP060714.1,DRT,Unknown,DRT_class_III,DRT III
4624083,cas_type_I-F1,padloc,4632857,GCA_014395975.1,CP060714.1,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
854981,dXTPase,padloc,856174,GCA_014395975.1,CP060714.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1416650,retron_XIII,padloc,1423899,GCA_014395975.1,CP060714.1,Retron,Retron,retron_XIII,Retron XIII
4134447,AVAST_type_III,padloc,4140837,GCA_014489535.1,CP060783.1,AVAST,Unknown,AVAST_type_III,AVAST III
2222813,AbiE,padloc,2224476,GCA_014489535.1,CP060783.1,AbiE,Abi,AbiE,AbiE
4828112,AbiE,padloc,4829475,GCA_014489535.1,CP060783.1,AbiE,Abi,AbiE,AbiE
664112,DRT_class_I,padloc,665644,GCA_014489535.1,CP060783.1,DRT,Unknown,DRT_class_I,DRT I
4531911,RM_type_I,padloc,4536148,GCA_014489535.1,CP060783.1,RM,RM,RM_type_I,RM I
2697332,cas_type_II-C,padloc,2701780,GCA_014489535.1,CP060783.1,CRISPR,CRISPR,cas_type_II-C,CRISPR II-C
1745895,dXTPase,padloc,1747106,GCA_014489535.1,CP060783.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4848848,hachiman_type_I,padloc,4853127,GCA_014489535.1,CP060783.1,Hachiman,Unknown,hachiman_type_I,Hachiman I
1257644,retron_XIII,padloc,1264869,GCA_014489535.1,CP060783.1,Retron,Retron,retron_XIII,Retron XIII
291861,RM_type_I,padloc,298811,GCA_014489595.1,CP060790.1,RM,RM,RM_type_I,RM I
4144982,dXTPase,padloc,4146151,GCA_014489595.1,CP060790.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
811490,septu_type_I,padloc,813907,GCA_014489595.1,CP060790.1,Septu,Unknown,septu_type_I,Septu I
1538514,AbiE,padloc,1539957,GCA_014490035.1,CP061008.1,AbiE,Abi,AbiE,AbiE
1633567,cbass_type_I,padloc,1635704,GCA_014490035.1,CP061008.1,CBASS,Abi,cbass_type_I,CBASS I
6601547,dXTPase,padloc,6602701,GCA_014490035.1,CP061008.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2939204,dsr2,padloc,2942758,GCA_014490035.1,CP061008.1,dsr,Abi,dsr2,dsr II
70170,hachiman_type_I,padloc,74112,GCA_014490035.1,CP061008.1,Hachiman,Unknown,hachiman_type_I,Hachiman I
5421284,retron_XI,padloc,5423170,GCA_014490035.1,CP061008.1,Retron,Retron,retron_XI,Retron XI
3064402,zorya_type_III,padloc,3070222,GCA_014490035.1,CP061008.1,Zorya,Unknown,zorya_type_III,Zorya III
1149765,GAO_20,padloc,1152696,GCA_014490805.1,CP060701.1,GAO_20,Unknown,GAO_20,GAO_20
52676,RM_type_I,padloc,57875,GCA_014490805.1,CP060701.1,RM,RM,RM_type_I,RM I
558881,dXTPase,padloc,560044,GCA_014490805.1,CP060701.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1510247,AbiE,padloc,1511932,GCA_014490805.1,CP060702.1,AbiE,Abi,AbiE,AbiE
1945843,wadjet_type_I,padloc,1952627,GCA_014490805.1,CP060702.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
1602783,wadjet_type_II,padloc,1611009,GCA_014490805.1,CP060702.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1079168,zorya_type_III,padloc,1083311,GCA_014490805.1,CP060702.1,Zorya,Unknown,zorya_type_III,Zorya III
5439762,DRT_class_III,padloc,5447384,GCA_014843395.1,CP062121.1,DRT,Unknown,DRT_class_III,DRT III
937948,dXTPase,padloc,939084,GCA_014843395.1,CP062121.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3784734,shedu,padloc,3785951,GCA_014843395.1,CP062121.1,Shedu,Unknown,shedu,Shedu
5452186,shedu,padloc,5453454,GCA_014843395.1,CP062121.1,Shedu,Unknown,shedu,Shedu
4070482,zorya_type_III,padloc,4075358,GCA_014843395.1,CP062121.1,Zorya,Unknown,zorya_type_III,Zorya III
2362919,RM_type_I,padloc,2369691,GCA_014854795.1,CP032009.1,RM,RM,RM_type_I,RM I
3171130,RM_type_III,padloc,3176162,GCA_014854795.1,CP032009.1,RM,RM,RM_type_III,RM III
3533710,dXTPase,padloc,3534918,GCA_014854795.1,CP032009.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2340985,druantia_type_III,padloc,2350871,GCA_014854795.1,CP032009.1,Druantia,Unknown,druantia_type_III,Druantia III
3416312,ietAS,padloc,3419788,GCA_014854795.1,CP032009.1,ietAS,Unknown,ietAS,ietAS
2179176,zorya_type_III,padloc,2184293,GCA_014854795.1,CP032011.1,Zorya,Unknown,zorya_type_III,Zorya III
44262,RM_type_I,padloc,49461,GCA_014884685.1,CP051169.1,RM,RM,RM_type_I,RM I
507232,dXTPase,padloc,508395,GCA_014884685.1,CP051169.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1278090,zorya_type_III,padloc,1282233,GCA_014884685.1,CP051170.1,Zorya,Unknown,zorya_type_III,Zorya III
1809058,AVAST_type_III,padloc,1813351,GCA_014884705.1,CP051171.1,AVAST,Unknown,AVAST_type_III,AVAST III
43075,RM_type_I,padloc,48274,GCA_014884705.1,CP051171.1,RM,RM,RM_type_I,RM I
1147511,cas_type_I-E,padloc,1156607,GCA_014884705.1,CP051171.1,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
512267,dXTPase,padloc,513430,GCA_014884705.1,CP051171.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1303148,zorya_type_III,padloc,1307291,GCA_014884705.1,CP051172.1,Zorya,Unknown,zorya_type_III,Zorya III
56819,RM_type_I,padloc,62018,GCA_014884725.1,CP051173.1,RM,RM,RM_type_I,RM I
1331072,RM_type_I,padloc,1338942,GCA_014884725.1,CP051173.1,RM,RM,RM_type_I,RM I
12866,RM_type_II,padloc,16238,GCA_014884725.1,CP051173.1,RM,RM,RM_type_II,RM II
306332,cbass_type_II,padloc,312137,GCA_014884725.1,CP051173.1,CBASS,Abi,cbass_type_II,CBASS II
543554,dXTPase,padloc,544717,GCA_014884725.1,CP051173.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1267180,wadjet_type_II,padloc,1275408,GCA_014884725.1,CP051174.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1800206,zorya_type_III,padloc,1804349,GCA_014884725.1,CP051174.1,Zorya,Unknown,zorya_type_III,Zorya III
86020,RM_type_I,padloc,91216,GCA_014884745.1,CP051175.1,RM,RM,RM_type_I,RM I
248570,RM_type_II,padloc,250441,GCA_014884745.1,CP051175.1,RM,RM,RM_type_II,RM II
1208459,cas_type_I-E,padloc,1217546,GCA_014884745.1,CP051175.1,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
582489,dXTPase,padloc,583652,GCA_014884745.1,CP051175.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
10229,thoeris_type_I,padloc,12298,GCA_014884745.1,CP051175.1,Thoeris,Abi,thoeris_type_I,Thoeris I
41271,wadjet_type_I,padloc,48128,GCA_014884745.1,CP051175.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
1411989,wadjet_type_I,padloc,1418922,GCA_014884745.1,CP051176.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
1476219,zorya_type_III,padloc,1480371,GCA_014884745.1,CP051176.1,Zorya,Unknown,zorya_type_III,Zorya III
980427,RM_type_II,padloc,983674,GCA_014931035.1,CP063057.1,RM,RM,RM_type_II,RM II
4054600,RM_type_IIG,padloc,4057398,GCA_014931035.1,CP063057.1,RM,RM,RM_type_IIG,RM IIG
3174926,brex_type_I,padloc,3190300,GCA_014931035.1,CP063057.1,BREX,RM,brex_type_I,BREX I
791228,dXTPase,padloc,792406,GCA_014931035.1,CP063057.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1841697,ietAS,padloc,1845130,GCA_014931035.1,CP063057.1,ietAS,Unknown,ietAS,ietAS
1188764,GAO_20,padloc,1191695,GCA_015097935.1,AP024097.1,GAO_20,Unknown,GAO_20,GAO_20
52114,RM_type_I,padloc,57313,GCA_015097935.1,AP024097.1,RM,RM,RM_type_I,RM I
550977,dXTPase,padloc,552140,GCA_015097935.1,AP024097.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
215072,ietAS,padloc,218548,GCA_015097935.1,AP024097.1,ietAS,Unknown,ietAS,ietAS
194671,AbiE,padloc,196356,GCA_015097935.1,AP024098.1,AbiE,Abi,AbiE,AbiE
282425,wadjet_type_II,padloc,290014,GCA_015097935.1,AP024098.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
331769,zorya_type_III,padloc,335918,GCA_015097935.1,AP024098.1,Zorya,Unknown,zorya_type_III,Zorya III
1692752,DRT_class_III,padloc,1696732,GCA_015098135.1,AP024099.1,DRT,Unknown,DRT_class_III,DRT III
290146,RM_type_I,padloc,295345,GCA_015098135.1,AP024099.1,RM,RM,RM_type_I,RM I
653427,RM_type_I,padloc,659534,GCA_015098135.1,AP024099.1,RM,RM,RM_type_I,RM I
659550,RM_type_IV,padloc,660488,GCA_015098135.1,AP024099.1,RM,RM,RM_type_IV,RM IV
567206,dXTPase,padloc,568369,GCA_015098135.1,AP024099.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3305010,hhe,padloc,3308630,GCA_015098135.1,AP024099.1,hhe,Unknown,hhe,hhe
206292,AbiE,padloc,207977,GCA_015098135.1,AP024100.1,AbiE,Abi,AbiE,AbiE
1812938,wadjet_type_II,padloc,1821079,GCA_015098135.1,AP024100.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
233084,zorya_type_III,padloc,237227,GCA_015098135.1,AP024100.1,Zorya,Unknown,zorya_type_III,Zorya III
22957,RM_type_I,padloc,29431,GCA_015098255.1,AP024101.1,RM,RM,RM_type_I,RM I
78509,RM_type_I,padloc,83708,GCA_015098255.1,AP024101.1,RM,RM,RM_type_I,RM I
3440296,dXTPase,padloc,3441459,GCA_015098255.1,AP024101.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
18818,gabija,padloc,22572,GCA_015098255.1,AP024101.1,Gabija,Unknown,gabija,Gabija
206362,AbiE,padloc,208047,GCA_015098255.1,AP024102.1,AbiE,Abi,AbiE,AbiE
1837848,wadjet_type_II,padloc,1845989,GCA_015098255.1,AP024102.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1935848,zorya_type_III,padloc,1939991,GCA_015098255.1,AP024102.1,Zorya,Unknown,zorya_type_III,Zorya III
53417,RM_type_I,padloc,58616,GCA_015098475.1,AP024103.1,RM,RM,RM_type_I,RM I
10090,RM_type_II,padloc,12433,GCA_015098475.1,AP024103.1,RM,RM,RM_type_II,RM II
3616602,argonaute_type_I,padloc,3619792,GCA_015098475.1,AP024103.1,Argonaute,Argonaute,argonaute_type_I,Argonaute I
532730,dXTPase,padloc,533893,GCA_015098475.1,AP024103.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
606740,septu_type_I,padloc,608784,GCA_015098475.1,AP024103.1,Septu,Unknown,septu_type_I,Septu I
185115,AbiE,padloc,186800,GCA_015098475.1,AP024104.1,AbiE,Abi,AbiE,AbiE
275769,wadjet_type_II,padloc,283910,GCA_015098475.1,AP024104.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1715963,zorya_type_III,padloc,1720112,GCA_015098475.1,AP024104.1,Zorya,Unknown,zorya_type_III,Zorya III
55073,RM_type_I,padloc,60272,GCA_015098595.1,AP024105.1,RM,RM,RM_type_I,RM I
589939,RM_type_III,padloc,594700,GCA_015098595.1,AP024105.1,RM,RM,RM_type_III,RM III
511074,dXTPase,padloc,512237,GCA_015098595.1,AP024105.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
187616,AbiE,padloc,189301,GCA_015098595.1,AP024106.1,AbiE,Abi,AbiE,AbiE
601158,cbass_type_II,padloc,605521,GCA_015098595.1,AP024106.1,CBASS,Abi,cbass_type_II,CBASS II
622606,wadjet_type_I,padloc,631264,GCA_015098595.1,AP024106.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
277246,wadjet_type_II,padloc,285387,GCA_015098595.1,AP024106.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1842620,zorya_type_III,padloc,1846763,GCA_015098595.1,AP024106.1,Zorya,Unknown,zorya_type_III,Zorya III
22939,RM_type_I,padloc,29413,GCA_015098755.1,AP024107.1,RM,RM,RM_type_I,RM I
78502,RM_type_I,padloc,83701,GCA_015098755.1,AP024107.1,RM,RM,RM_type_I,RM I
3585203,dXTPase,padloc,3586366,GCA_015098755.1,AP024107.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
18800,gabija,padloc,22554,GCA_015098755.1,AP024107.1,Gabija,Unknown,gabija,Gabija
206362,AbiE,padloc,208047,GCA_015098755.1,AP024108.1,AbiE,Abi,AbiE,AbiE
1768154,wadjet_type_II,padloc,1776295,GCA_015098755.1,AP024108.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
321042,zorya_type_III,padloc,325185,GCA_015098755.1,AP024108.1,Zorya,Unknown,zorya_type_III,Zorya III
616438,RM_type_II,padloc,620823,GCA_015101885.1,CP062941.1,RM,RM,RM_type_II,RM II
831634,dXTPase,padloc,832773,GCA_015101885.1,CP062941.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2850917,cbass_type_II,padloc,2855880,GCA_015277795.1,CP063848.1,CBASS,Abi,cbass_type_II,CBASS II
771236,dXTPase,padloc,772381,GCA_015277795.1,CP063848.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
965481,lamassu_type_I,padloc,968500,GCA_015277795.1,CP063848.1,Lamassu,Unknown,lamassu_type_I,Lamassu I
962962,retron_II-A,padloc,964867,GCA_015277795.1,CP063848.1,Retron,Retron,retron_II-A,Retron II-A
1816001,RM_type_I,padloc,1821462,GCA_015476235.1,CP064338.1,RM,RM,RM_type_I,RM I
3150923,RM_type_II,padloc,3153501,GCA_015476235.1,CP064338.1,RM,RM,RM_type_II,RM II
1805236,RM_type_IV,padloc,1807419,GCA_015476235.1,CP064338.1,RM,RM,RM_type_IV,RM IV
723075,dXTPase,padloc,724184,GCA_015476235.1,CP064338.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1813739,septu_type_I,padloc,1816011,GCA_015476235.1,CP064338.1,Septu,Unknown,septu_type_I,Septu I
6487,Dpd,padloc,13262,GCA_015624425.1,CP049919.1,Dpd,RM,Dpd,Dpd
964349,cbass_type_I,padloc,966882,GCA_015624425.1,CP049919.1,CBASS,Abi,cbass_type_I,CBASS I
1295973,dXTPase,padloc,1297109,GCA_015624425.1,CP049919.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1480816,gabija,padloc,1484645,GCA_015624425.1,CP049919.1,Gabija,Unknown,gabija,Gabija
2306187,RM_type_I,padloc,2313980,GCA_015689335.1,CP065053.1,RM,RM,RM_type_I,RM I
2047480,RM_type_IV,padloc,2048430,GCA_015689335.1,CP065053.1,RM,RM,RM_type_IV,RM IV
2351484,dXTPase,padloc,2352620,GCA_015689335.1,CP065053.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1055211,gabija,padloc,1058893,GCA_015689335.1,CP065053.1,Gabija,Unknown,gabija,Gabija
4420535,ietAS,padloc,4424129,GCA_015689335.1,CP065053.1,ietAS,Unknown,ietAS,ietAS
2724885,retron_XIII,padloc,2731921,GCA_015689335.1,CP065053.1,Retron,Retron,retron_XIII,Retron XIII
2758915,wadjet_type_I,padloc,2765553,GCA_015689335.1,CP065053.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
1188773,GAO_20,padloc,1191704,GCA_015698345.1,AP024157.1,GAO_20,Unknown,GAO_20,GAO_20
52114,RM_type_I,padloc,57313,GCA_015698345.1,AP024157.1,RM,RM,RM_type_I,RM I
550977,dXTPase,padloc,552140,GCA_015698345.1,AP024157.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
215072,ietAS,padloc,218548,GCA_015698345.1,AP024157.1,ietAS,Unknown,ietAS,ietAS
194671,AbiE,padloc,196356,GCA_015698345.1,AP024158.1,AbiE,Abi,AbiE,AbiE
282425,wadjet_type_II,padloc,290014,GCA_015698345.1,AP024158.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
331769,zorya_type_III,padloc,335918,GCA_015698345.1,AP024158.1,Zorya,Unknown,zorya_type_III,Zorya III
1692653,DRT_class_III,padloc,1696633,GCA_015698365.1,AP024159.1,DRT,Unknown,DRT_class_III,DRT III
290046,RM_type_I,padloc,295245,GCA_015698365.1,AP024159.1,RM,RM,RM_type_I,RM I
653345,RM_type_I,padloc,659434,GCA_015698365.1,AP024159.1,RM,RM,RM_type_I,RM I
659450,RM_type_IV,padloc,660388,GCA_015698365.1,AP024159.1,RM,RM,RM_type_IV,RM IV
567106,dXTPase,padloc,568269,GCA_015698365.1,AP024159.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3304911,hhe,padloc,3308531,GCA_015698365.1,AP024159.1,hhe,Unknown,hhe,hhe
206292,AbiE,padloc,207977,GCA_015698365.1,AP024160.1,AbiE,Abi,AbiE,AbiE
1812946,wadjet_type_II,padloc,1821087,GCA_015698365.1,AP024160.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
233084,zorya_type_III,padloc,237227,GCA_015698365.1,AP024160.1,Zorya,Unknown,zorya_type_III,Zorya III
77099,RM_type_I,padloc,82298,GCA_015698385.1,AP024161.1,RM,RM,RM_type_I,RM I
588013,dXTPase,padloc,589176,GCA_015698385.1,AP024161.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
203182,AbiE,padloc,204867,GCA_015698385.1,AP024162.1,AbiE,Abi,AbiE,AbiE
295409,wadjet_type_II,padloc,303560,GCA_015698385.1,AP024162.1,Wadjet,Unknown,wadjet_type_II,Wadjet II
1874975,zorya_type_III,padloc,1879118,GCA_015698385.1,AP024162.1,Zorya,Unknown,zorya_type_III,Zorya III
3585543,AbiE,padloc,3587041,GCA_015832135.1,CP065406.1,AbiE,Abi,AbiE,AbiE
3482241,RM_type_I,padloc,3490064,GCA_015832135.1,CP065406.1,RM,RM,RM_type_I,RM I
3998584,RM_type_I,padloc,4002645,GCA_015832135.1,CP065406.1,RM,RM,RM_type_I,RM I
265548,RM_type_III,padloc,270085,GCA_015832135.1,CP065406.1,RM,RM,RM_type_III,RM III
2840670,RM_type_III,padloc,2846826,GCA_015832135.1,CP065406.1,RM,RM,RM_type_III,RM III
4154784,RM_type_III,padloc,4159774,GCA_015832135.1,CP065406.1,RM,RM,RM_type_III,RM III
241237,RM_type_IV,padloc,243123,GCA_015832135.1,CP065406.1,RM,RM,RM_type_IV,RM IV
